uniqueid,title,start_academic_month,start_academic_year,end_academic_month,end_academic_year,first_author,second_author,third_author,other_authors,is_student_author,student_name,student_batch,specification,publication_type,publication_name,publisher,year_of_publishing,month_of_publishing,volume,page_number,indexing,quartile,citation,doi,front_page_path,url,ISSN,verified,admin_verified,impact_factor
2024JUL101109icicv64824202511085503,"Chronic Kidney Disease Stage Prediction using Multi-Dimensional Healthcare Data",JUL,2024,JUN,2025,"Jayapriya P","Swathika R","Radha N","Hemasri K V",Yes,NULL,NULL,inproceedings,Conference,"2025 6th International Conference on Intelligent Communication Technologies and Virtual Mobile Networks (ICICV)",IEEE,2025,6,0,1108-1113,Scopus,NULL,0,10.1109/icicv64824.2025.11085503,NULL,https://doi.org/10.1109/icicv64824.2025.11085503,NULL,FALSE,FALSE,NULL
2024JUL101109icuis64676202410866034,"Automated Decision-Making System for Decentralized Stock Trading using Blockchain Smart Contracts and Quaternion Generative Adversarial Networks",JUL,2024,JUN,2025,"Mohideen AbdulKader M","Kalaichelvi Nallusamy","Zulaiha Maryam M",NULL,No,NULL,NULL,inproceedings,Conference,"2024 4th International Conference on Ubiquitous Computing and Intelligent Information Systems (ICUIS)",IEEE,2024,12,0,1376-1384,Scopus,NULL,0,10.1109/icuis64676.2024.10866034,NULL,https://doi.org/10.1109/icuis64676.2024.10866034,NULL,FALSE,FALSE,NULL
2024JUL101109iipem62726202410925763,"Advanced Security Model for Cloud Infrastructure Using Cryptography and Steganography",JUL,2024,JUN,2025,"T. Sujithra","Vivek Justus","Mohamed Iqbal Mahaboob","S. Durai",No,NULL,NULL,inproceedings,Conference,"2024 International Conference on Intelligent &amp;amp;amp; Innovative Practices in Engineering &amp;amp;amp; Management (IIPEM)",IEEE,2024,11,0,01-Jul,Scopus,NULL,0,10.1109/iipem62726.2024.10925763,NULL,https://doi.org/10.1109/iipem62726.2024.10925763,NULL,FALSE,FALSE,NULL
2024JUL101109les20243485002,"Energy-Efficient Decoding and Encoding Hardware for Optimized Posit Arithmetic",JUL,2024,JUN,2025,"Aditya Anirudh Jonnalagadda","Rishi Thotli","Sreehari Veeramachaneni","Uppugunduru Anil Kumar, Syed Ershad Ahmed",Yes,NULL,NULL,article,Journal,"IEEE Embedded Systems Letters","Institute of Electrical and Electronics Engineers (IEEE)",2025,6,17,131-134,"Scopus, Web of Sciences",Q2,0,10.1109/les.2024.3485002,NULL,https://doi.org/10.1109/les.2024.3485002,"1943-0663 1943-0671",False,False,1.7
2024JUL101109tai20243441520,"Intelligent Multigrade Brain Tumor Identification in MRI: A Metaheuristic-Based Uncertain Set Framework",JUL,2024,JUN,2025,"Saravanan Alagarsamy","Vishnuvarthanan Govindaraj","A. Shahina","D. Nagarajan",No,NULL,NULL,article,Journal,"IEEE Transactions on Artificial Intelligence","Institute of Electrical and Electronics Engineers (IEEE)",2024,11,5,5381-5391,"Scopus, Web of Sciences",Q1,6,10.1109/tai.2024.3441520,NULL,https://doi.org/10.1109/tai.2024.3441520,2691-4581,False,False,4.9
2024JUL101109tce20253571597,"Reliable Secured Consumer IIoT Framework With Multi Layer Attack Interpretation and Prevention",JUL,2024,JUN,2025,"M. K. Nallakaruppan","Rajesh Kumar Dhanaraj","Shubhi Shukla","Karthika Subbaraj, Siddhesh Fuladi, Shitharth Selvarajan, Ahmad Alkhayyat, Nazik Alturki",Yes,NULL,NULL,article,Journal,"IEEE Transactions on Consumer Electronics","Institute of Electrical and Electronics Engineers (IEEE)",2025,5,71,5036-5043,"Scopus, Web of Sciences",Q1,0,10.1109/tce.2025.3571597,NULL,https://doi.org/10.1109/tce.2025.3571597,"0098-3063 1558-4127",False,False,10.9
2024JUL101109vlsid64188202500035,"Optimizing Multipliers: An Energy-Efficient Design Using a Novel 3:2 Compressor",JUL,2024,JUN,2025,"L. Hemanth Krishna","Sreehari Veeramachaneni","Srinivasu Bodapati","BhaskaraRao Jammu, Noor Mahammad Sk",Yes,NULL,NULL,inproceedings,Conference,"2025 38th International Conference on VLSI Design and 2024 23rd International Conference on Embedded Systems (VLSID)",IEEE,2025,1,0,127-132,Scopus,NULL,0,10.1109/vlsid64188.2025.00035,NULL,https://doi.org/10.1109/vlsid64188.2025.00035,NULL,FALSE,FALSE,NULL
2024JUL101134s1063782624601511,"Vertically Stacked Three-Gate Reconfigurable Nanosheet and Reconfigurable Nanowire Transistors",JUL,2024,JUN,2025,"G. Durga Jayakumar","Girish Babu B.","Keerthana Reddy R.","R. Srinivasan",No,NULL,NULL,article,Journal,Semiconductors,"Pleiades Publishing Ltd",2024,11,58,894-902,"Scopus, Web of Sciences",Q4,0,10.1134/s1063782624601511,NULL,https://doi.org/10.1134/s1063782624601511,"1063-7826 1090-6479",False,False,0.6
2024JUL101142s0219477525500427,"A Method to Design Efficient Noise Shaping IIR Filters for Delta-Sigma Modulators using Modified Jacobian Chain Functions",JUL,2024,JUN,2025,"J. Arockia Twinkle","R. Srinivasan","Premanand V. Chandramani",NULL,No,NULL,NULL,article,Journal,"Fluctuation and Noise Letters","World Scientific Pub Co Pte Ltd",2025,4,24,NULL,"Scopus, Web of Sciences",Q3,0,10.1142/s0219477525500427,NULL,https://doi.org/10.1142/s0219477525500427,"0219-4775 1793-6780",False,False,0.9
2024JUL101142s0219477525500439,"Spectral Mapping of Lombard Speech to Normal Speech: A Deep Learning Approach to Improved Lombard Effect Compensation",JUL,2024,JUN,2025,"S. Uma Maheswari","A. Shahina","A. Nayeemulla Khan",NULL,No,NULL,NULL,article,Journal,"Fluctuation and Noise Letters","World Scientific Pub Co Pte Ltd",2025,4,24,NULL,"Scopus, Web of Sciences",Q3,0,10.1142/s0219477525500439,NULL,https://doi.org/10.1142/s0219477525500439,"0219-4775 1793-6780",False,False,0.9
2024JUL1011591eeiv14i18254,"Swift and efficient cinnamon plant disease classification using robust feature extraction and machine learning techniques",JUL,2024,JUN,2025,"Sujithra Thandapani","Durai Selvaraj","Mohamed Iqbal Mahaboob","Venkatakrishnan Chakravarathi Bharathi, Prabhu Vinayagam",No,NULL,NULL,article,Journal,"Bulletin of Electrical Engineering and Informatics","Institute of Advanced Engineering and Science",2025,2,14,421-428,"Scopus, Web of Sciences",Q3,0,10.11591/eei.v14i1.8254,NULL,https://doi.org/10.11591/eei.v14i1.8254,"2302-9285 2089-3191",False,False,NULL
2024JUL1021917ijsc20250509,"SEMANTIC BASED EXTRACTIVE DOCUMENT SUMMARIZATION USING DEEP LEARNING MODEL",JUL,2024,JUN,2025,"Divya S","Sripriya N",NULL,NULL,Yes,NULL,NULL,article,Journal,"ICTACT Journal on Soft Computing","ICT Academy",2025,1,15,3669-3681,Scopus,NULL,0,10.21917/ijsc.2025.0509,NULL,https://doi.org/10.21917/ijsc.2025.0509,"0976-6561 2229-6956",False,False,0.714
2024JUL1024874pes0701d007,"TOWARDS SEED SELECTION AND YIELD ASSESSMENT FOR AGRICULTURAL PRODUCTIVITY IN INDIA",JUL,2024,JUN,2025,"Durai Selvaraj","Sujithra Thandapani","Mohamed Iqbal Mahaboob","K Kishore Kumar",No,NULL,NULL,article,Journal,"Proceedings on Engineering Sciences","Faculty of Engineering, University of Kragujevac",2025,3,7,507-516,Scopus,Q3,0,10.24874/pes07.01d.007,NULL,https://doi.org/10.24874/pes07.01d.007,"2620-2832 2683-4111",False,False,NULL
2024JUL103390s25061852,"STID-Net: Optimizing Intrusion Detection in IoT with Gradient Descent",JUL,2024,JUN,2025,"James Deva Koresh Hezekiah","Usha Nandini Duraisamy","Kalaichelvi Nallusamy","Avudaiammal Ramalingam, Saranya Chandran, Murugesan Rajeswari Thiyagupriyadharsan, Periasamy Selvaraju, Rajagopal Maheswar",No,NULL,NULL,article,Journal,Sensors,"MDPI AG",2025,3,25,1852,"Scopus, Web of Sciences",Q1,1,10.3390/s25061852,NULL,https://doi.org/10.3390/s25061852,1424-8220,False,False,3.5
2024JUL10537597669jmc202505020,"Enhancing Agricultural Productivity: IOT and Attention-Based CNN-BLSTM For Fine-Grained Crop Disease Detection",JUL,2024,JUN,2025,"Cuddapah Anitha","Ambika B","Vasuki P","Rajesh Kumar T, Ebinezer M J D, Sheeba Santhosh",No,NULL,NULL,article,Journal,"Journal of Machine and Computing","Anapub Publications",2025,1,5,255-263,Scopus,Q4,0,10.53759/7669/jmc202505020,NULL,https://doi.org/10.53759/7669/jmc202505020,"2788-7669 2789-1801",False,False,0.147
2024JUL1056294dm2025478,"Detection and segmentation of meningioma tumors using improved cloud empowered visual geometry group (cloud-ivgg) deep learning structure",JUL,2024,JUN,2025,"V Sivamurugan","N Radha","R Swathika",NULL,No,NULL,NULL,article,Journal,"Data and Metadata","AG Editor (Argentina)",2025,1,4,478,Scopus,Q3,0,10.56294/dm2025478,NULL,https://doi.org/10.56294/dm2025478,2953-4917,False,False,4.05
2024JUL1058346jisis2025i2052,"Neural Program Synthesis for Automatic Image Enhancement",JUL,2024,JUN,2025,"Vasuki P","Sripriya N","Jacindha S","Abishek G, Supriya Abirami A",Yes,NULL,NULL,article,Journal,"Journal of Internet Services and Information Security","SASA Publications",2025,5,15,791-806,Scopus,Q2,0,10.58346/jisis.2025.i2.052,NULL,https://doi.org/10.58346/jisis.2025.i2.052,"2182-2069 2182-2077",False,False,5.4
2024JUL107717peerjcs2424,"Unified extractive-abstractive summarization: a hybrid approach utilizing BERT and transformer models for enhanced document summarization",JUL,2024,JUN,2025,"Divya S.","Sripriya N.","J. Andrew","Manuel Mazzara",Yes,NULL,NULL,article,Journal,"PeerJ Computer Science",PeerJ,2024,11,10,e2424,"Scopus, Web of Sciences",Q1,3,10.7717/peerj-cs.2424,NULL,https://doi.org/10.7717/peerj-cs.2424,2376-5992,False,False,3.8
2024JULaefhxSy,"Predictive Modeling for Bail Applications in Indian Courts Using IndicBERT and HLDC Dataset",JUL,2024,JUN,2025,"Karthika S","Ananya Sivakumar","Ashuwin P",NULL,Yes,NULL,NULL,inproceedings,Conference,"Proceedings of ICSMDI 2025",NULL,2025,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULaenXNEg,"Stress Detection in Videos using Machine Learning",JUL,2024,JUN,2025,"Radha N","H Varsha","Swathika R",NULL,Yes,NULL,NULL,inproceedings,Conference,"5th International Conference on Image Processing and Capsule Networks (ICIPCN)",NULL,2024,NULL,0,NULL,NULL,NULL,0,10.1109/ICIPCN63822.2024.00069,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULANojVdz,"Costumed Clues: Classifying South Indian Classical Dance",JUL,2024,JUN,2025,"Karthika S","Malavika C V","Srinivasan R",NULL,Yes,NULL,NULL,inproceedings,Conference,"International Conference on Information Technology and Artificial Intelligence (ITAI 2025)",NULL,2025,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULBPDLwTF,"AI-Powered brain tumor classification and predictive system using convolutional neural networks model",JUL,2024,JUN,2025,"Sivamurugan V","Swathika R","Radha N",NULL,No,NULL,NULL,article,Journal,Salud,NULL,2025,1,5,NULL,NULL,Q4,0,10.56294/saludcyt20251099,NULL,https://doi.org/10.56294/saludcyt20251099,27969711,False,False,0.13
2024JULCtDzwJN,"A Comprehensive Python tool for Interval Valued Bipolar Neutrosophic Sets and Operation",JUL,2024,JUN,2025,"Sofia Jennifer J","Florentin Smarandache","Pranesh Kumar S P","Kalaivani C",Yes,NULL,NULL,article,Journal,"Journal of fuzzy extension and applications",NULL,2025,NULL,6,NULL,Scopus,Q1,0,10.22105/jfea.2024.446338.1395,NULL,https://doi.org/10.22105/jfea.2024.446338.1395,NULL,False,False,NULL
2024JULDtfXOlp,"AUTOMATIC COMIC CONVERTER FROM VIDEOS",JUL,2024,JUN,2025,"N. Kalaichelvi",B.PRISKILA,K.HEYSHIYA,NULL,Yes,NULL,NULL,inproceedings,Conference,"8th International Conference on Computational Intelligence in Data Science",NULL,2025,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULdxvUhYp,"Empowering Indian Legal NLP: Adversarial Sampling and Multi-Label Classification with Large Language Models",JUL,2024,JUN,2025,"K Shanmukha Naveen","Sharon Roshini",N.Radha,"R.Swathika, S. Karthika",Yes,NULL,NULL,article,Journal,"GRENZE International Journal of Engineering and Technology",NULL,2025,NULL,1,NULL,NULL,NULL,0,01.GIJET.11.1.216,NULL,NULL,2395-5295,False,False,NULL
2024JULekEVVRK,"Multimodal Fusion and Cutting-Edge AI-Based Smart Vending Machines for Electronic Component Management",JUL,2024,JUN,2025,"S. SOUNTHARRAJAN","S. SANKARANANTH",M.Karthiga,"Syarifahbahiyah, K. VENKATESAN, E.Suganya",No,NULL,NULL,article,Journal,"IEEE ACCESS",NULL,2024,NULL,13,NULL,"Scopus, Web of Sciences",Q1,0,10.1109/ACCESS.2024.3523774,NULL,NULL,NULL,False,False,3.4
2024JULfKCZNXy,"Multilingual Text-to-Pictogram Translation for Augmentative and Alternative Communication",JUL,2024,JUN,2025,"Dr Srinivasan R","Akashraj Giriraj","Irayanbu M",NULL,Yes,NULL,NULL,inproceedings,Conference,"Grenze International Journal of Engineering and Technology",NULL,2025,NULL,11,1119-1125,NULL,NULL,0,NULL,NULL,NULL,"2395-5287 2395-5295",FALSE,FALSE,NULL
2024JULGggoXzk,"Enchancing Climate Prediction Accuracy with Ensemble Learning on Spatial and Temporal Data",JUL,2024,JUN,2025,"Mathangi R",Suganya.E,"Harini M",NULL,Yes,NULL,NULL,inproceedings,Conference,"International Conference on Data Science, Agents and Artificial Intelligence 2025 (ICDSAAI2025)",NULL,2025,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULgMAGMMy,"Predictive Modeling for Non Alcoholic Fatty Liver Disease Detection",JUL,2024,JUN,2025,"Sherwin Satya Antony","Radha Natarajan","Rahul V","R Swathika",Yes,NULL,NULL,inproceedings,Conference,"2025 11th International Conference on Communication and Signal Processing (ICCSP)",NULL,2025,NULL,0,NULL,NULL,NULL,0,10.1109/ICCSP64183.2025.11089253,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULgPtXkor,"Personalized Cancer Drug Recommendation using GAN and Explainable AI",JUL,2024,JUN,2025,Suganya.E,"Farha Afreen","Apoorva A",NULL,Yes,NULL,NULL,inproceedings,Conference,"International Conference on Data Science, Agents and Artificial Intelligence",NULL,2025,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULGXdLqQZ,"A machine learning approach for decision support in a medication recommendation diabetes digital twin",JUL,2024,JUN,2025,"S Karthika","E Suganya","Sornavalli G","Vaishnavi Anand",Yes,NULL,NULL,inproceedings,Conference,"Sixth International Conference on Advances in Electrical and Computer Technologies 2024 (ICAECT 2024)",NULL,2024,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULhxJHHMs,"PAGEWIZ: PAGE RANKING SYSTEM WITH KNOWLEDGE GRAPH",JUL,2024,JUN,2025,"Radha N",NULL,NULL,NULL,No,NULL,NULL,inproceedings,Conference,"Proceedings of 5th international Conference on Recent Trends in Engineering Technology and Management",NULL,2025,NULL,23,NULL,NULL,NULL,0,None,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULjgnfAYH,"EduVid: Transforming Educational Text into Engaging Videos",JUL,2024,JUN,2025,"Kalaichelvi Nallusamy","S. Felicia","D. Dilfina",NULL,Yes,NULL,NULL,inproceedings,Conference,"8th International Conference on Computational Intelligence in Data Science",NULL,2025,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULJonafMH,"Multimodal Hate Speech Detection in Dravidian Languages Using Text and Audio Features",JUL,2024,JUN,2025,"Radha N","Swathika R","Maria Nancy C",NULL,Yes,NULL,NULL,inproceedings,Conference,"2025 11th International Conference on Communication and Signal Processing (ICCSP)",NULL,2025,NULL,1,22-30,NULL,NULL,0,https://ieeexplore.ieee.org/abstract/document/11089417,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULLESHvCn,"Medical Expert System Using NaÃ¯ve-Bayes and Knowledge Graph",JUL,2024,JUN,2025,"Swathika R","Radha N",NULL,NULL,No,NULL,NULL,inproceedings,Conference,"Proceedings of the 2nd International Conference on Advances in Engineering and Medical Sciences 2025",NULL,2025,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULMCpZRDa,"A Neutrosophic Approach for Breast Mass Detection in digital Mammogram Images",JUL,2024,JUN,2025,"Kalaivani C","Sofia Jennifer J",NULL,NULL,No,NULL,NULL,article,Journal,"Neutrosophic Sets and Systems",NULL,2024,NULL,73,NULL,"Scopus, Web of Sciences",Q1,0,10.5281/zenodo.13989142,NULL,NULL,2331-608X,False,False,1.98
2024JULMmKYbXi,"Pothole Detection and Road Damage Assessment System Utilizing Image Processing Techniques",JUL,2024,JUN,2025,"R. Swathika","Parthiban D",Dr.N.Radha,"Sriram J",Yes,NULL,NULL,inproceedings,Conference,"Second International Conference on Inventive Computing and Informatics (ICICI)",NULL,2024,NULL,0,NULL,NULL,NULL,0,10.1109/ICICI62254.2024.00052,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULmufniog,"AI Based Hybrid Office Allocation",JUL,2024,JUN,2025,"Adharsh Gurudev V","N Radha",NULL,NULL,Yes,NULL,NULL,inproceedings,Conference,"International Conference on Research and Development in Information, Communication, and Computing Technologies",NULL,2025,NULL,0,NULL,NULL,NULL,0,https://www.scitepress.org/Login.aspx,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULMwAHTkg,"Leveraging Flash Memory for In-Memory Computing",JUL,2024,JUN,2025,"Sesibhushana Rao Bommana","M. B. Srinivas","Sreehari Veeramachaneni",NULL,Yes,NULL,NULL,inproceedings,Conference,"5th International Conference on Electrical and Electronics Engineering September 11-12, 2024|| Swinburne University of Technology, Melbourne, Australi",NULL,2024,NULL,0,NULL,NULL,NULL,0,10.1007/978-981-97-9037-1_31,NULL,https://doi.org/10.1007/978-981-97-9037-1_31,NULL,FALSE,FALSE,NULL
2024JULMyJJFXD,"A KNOWLEDGE-ENHANCED CHATBOT SYSTEM USING VERIFIED REVIEW INTELLIGENCE FOR E-COMMERCE PLATFORMS",JUL,2024,JUN,2025,"D Sachin Abhishek","Rupam Banik",E.Suganya,"Lokesh Adithya B",Yes,NULL,NULL,inproceedings,Conference,"NATIONAL CONFERENCE ON INNOVATIONS IN AI,MACHINE LEARNING AND CYBERNETICS (NCAIMLC- 2025)",NULL,2025,NULL,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULnsfQqMw,"Abusive Tamil and Malayalam Text targeting Women on Social Media",JUL,2024,JUN,2025,"R Swathika","N Radha","Maria Nancy C",NULL,Yes,NULL,NULL,inproceedings,Conference,"Proceedings of the Fifth Workshop on Speech, Vision, and Language Technologies for Dravidian Languages",NULL,2025,NULL,0,718-722,NULL,NULL,0,10.18653/v1/2025.dravidianlangtech-1.114,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULpGhgoiF,"T2D Digital Twin: GV Analysis to Recommend Meds",JUL,2024,JUN,2025,"S. Karthika","Vaishnavi Anand",NULL,NULL,Yes,NULL,NULL,article,Journal,"Indian Journal of Natural Sciences",NULL,2024,NULL,15,NULL,NULL,NULL,0,None,NULL,NULL,"0976 â€“ 0997",False,False,2.45
2024JULQVyBDXw,"Travel Chatbot System Using NaÃ¯ve-Bayes and Natural Language Processing",JUL,2024,JUN,2025,"Apoorva A","Amitoj Singh","Annu G","Radha N",Yes,NULL,NULL,inproceedings,Conference,"International Conference on Research and Development in Information, Communication, and Computing Technologies",NULL,2025,NULL,0,NULL,NULL,NULL,0,https://icrdicct.com/index.html,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULrYfNlBY,"Speech Based Early Detection of Parkinson's Disease",JUL,2024,JUN,2025,"Jenitha Mary L","J Rajeshpushpa","Radha N",NULL,Yes,NULL,NULL,inproceedings,Conference,"2025 International Conference on Innovative Trends in Information Technology (ICITIIT)",NULL,2025,NULL,1,01-Jun,NULL,NULL,0,https://ieeexplore.ieee.org/abstract/document/11040662,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULSFMpsFW,"The Impact of Climate Change on the Spread of Infectious Diseases Using Predictive Analysis",JUL,2024,JUN,2025,"Kaviya R","Swathika R","Radha N","Kamalika M, Krishitha V",Yes,NULL,NULL,inproceedings,Conference,"2025 International Conference on Emerging Technologies in Computing and Communication (ETCC)",NULL,2025,NULL,0,NULL,NULL,NULL,0,10.1109/ETCC65847.2025.11108619,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULtkCjsBi,"Trio Innovators @ DravidianLangTech 2025: Multimodal Hate Speech Detection in Dravidian Languages",JUL,2024,JUN,2025,"Apoorva A","Radha N","Farha Afreen I","Annu G, Swathika R",Yes,NULL,NULL,inproceedings,Conference,"Proceedings of the Fifth Workshop on Speech, Vision, and Language Technologies for Dravidian Languages",NULL,2025,NULL,0,700-705,NULL,NULL,0,10.18653/v1/2025.dravidianlangtech-1.119,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULtSXBeOM,"Genre Classification of English and Tamil Songs using CNN",JUL,2024,JUN,2025,"Divya S","Sripriya N","Keerthana K N","Jerin J",Yes,NULL,NULL,article,Journal,"Indian Journal of Natural Sciences",NULL,2024,NULL,0,NULL,NULL,Q4,0,None,NULL,NULL,"0976 â€“ 0997",False,False,3.078
2024JULudxrYBz,"Performance of Plant Disease Detection and Pest Management using Deep Neural Networks",JUL,2024,JUN,2025,"Sripriya N","Poornima S",NULL,NULL,No,NULL,NULL,article,Journal,"Indian Journal of Natural Sciences",NULL,2024,NULL,15,NULL,NULL,Q4,0,None,NULL,NULL,"0976 â€“ 0997",False,False,3.078
2024JULuIAdpMo,"Hausdorf Space in Neutrosophic Ideal Topological Spaces: Applications in decision Making",JUL,2024,JUN,2025,"Kalaivani C","Sofia Jennifer J",NULL,NULL,No,NULL,NULL,article,Journal,"Neutrosophic Sets and Systems",NULL,2024,NULL,73,NULL,"Scopus, Web of Sciences",Q1,0,10.5281/zenodo.13989224,NULL,NULL,2331-608X,False,False,1.98
2024JULVAgKnzV,"Multiplex Movie Scheduling with AI",JUL,2024,JUN,2025,"Radha N","Felicia S","Gowtham K","Gowsika Perumal",Yes,NULL,NULL,inproceedings,Conference,"International conference on Optimization Techniques in the Field of Engineering",NULL,2024,NULL,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULvpniAya,"Exploring Parkinsonâ€™s Disease with Multimodal Brain Imaging: Pathophysiological Insights and Diagnostic Innovations",JUL,2024,JUN,2025,"Radha Natarajan","Jenitha Mary L","Swathika R",NULL,Yes,NULL,NULL,inproceedings,Conference,"2025 11th International Conference on Communication and Signal Processing (ICCSP)",NULL,2025,NULL,0,159-164,NULL,NULL,0,10.1109/ICCSP64183.2025.11088531,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULxehqJTw,"Real-Time Text Prediction and Speech Synthesis for Accessibility: A Bidirectional LSTM Approach",JUL,2024,JUN,2025,"S Selcia","Sasmitha Baskaran","Sornavalli G","Shashwat Shivam",Yes,NULL,NULL,inproceedings,Conference,"Second International Conference on Advances in Artificial Intelligence & Machine Learning in Big Data Processing",NULL,2024,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULxgnvgEa,"Enhancing Image Forgery Detection via ELA and CNN: A Comprehensive Approach",JUL,2024,JUN,2025,"N Radha","R Swathika","Hema Sri K V",NULL,Yes,NULL,NULL,inproceedings,Conference,"National Conference on Artificial Intelligence, Machine Learning, and Computing (NCAIMLC - 2025)",NULL,2025,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,FALSE,NULL
2024JULzURqwiH,"Catalyzing Domestic Waste Management: A Deep Learning and IoT Enabled Smart Bin",JUL,2024,JUN,2025,"Dr. R. Swathika","Dr. N. Radha","Srinivasan Raghavan","Subhalakshmi Chellakumar",Yes,NULL,NULL,inproceedings,Conference,"Second International Conference on Inventive Computing and Informatics (ICICI)",NULL,2024,NULL,0,NULL,NULL,NULL,0,10.1109/ICICI62254.2024.00053,NULL,NULL,NULL,FALSE,FALSE,NULL
2025JUL101002pssr202400424,"Impact of Eccentricity on the Performance of Nanotube Phase-Change Memory Devices",JUL,2025,JUN,2026,"Arvind Kumar Singh","Suresh Durai","Srinivasan Raj","Anbarasu Manivannan",Yes,NULL,NULL,article,Journal,"physica status solidi (RRL) - Rapid Research Letters",Wiley,2025,2,19,NULL,Scopus,Q2,0,10.1002/pssr.202400424,NULL,https://doi.org/10.1002/pssr.202400424,"1862-6254 1862-6270",FALSE,FALSE,1.9
2025JUL101007s40030025009149,"Rainfall Forecasting Model for Amaravathi Basin Using Machine Learning Approach",JUL,2025,JUN,2026,"R. Nirranjana","R. Aishwarya","S. Tejshree","K. S. Gayathri, Surendar Natarajan, P. Thirunavukkarasu",Yes,NULL,NULL,article,Journal,"Journal of The Institution of Engineers (India): Series A","Springer Science and Business Media LLC",2025,8,0,NULL,Scopus,Q2,0,10.1007/s40030-025-00914-9,NULL,https://doi.org/10.1007/s40030-025-00914-9,"2250-2149 2250-2157",FALSE,FALSE,0.898
2025JUL101016jasej2025103403,"Variance-based reconfigurable modules for mode decision in intra prediction algorithm",JUL,2025,JUN,2026,"Vanila Sildas","Premanand Venkatesh Chandramani","R Srinivasan","Rathinam Ananthanarayanan",Yes,NULL,NULL,article,Journal,"Ain Shams Engineering Journal","Elsevier BV",2025,7,16,103403,"Web of Sciences",Q1,0,10.1016/j.asej.2025.103403,NULL,https://doi.org/10.1016/j.asej.2025.103403,2090-4479,FALSE,FALSE,5.9
2025JUL101016jbspc2025107729,"Optimized Alzheimer disorder classification with DACN-MFFN utilizing OBLDE-TDO enhanced deep neural network features",JUL,2025,JUN,2026,"M. Karthiga","E. Suganya","S. Sountharrajan","J. Jeyalakshmi, Sindhu Ravindran, Shahrol Mohamaddan",No,NULL,NULL,article,Journal,"Biomedical Signal Processing and Control","Elsevier BV",2025,8,106,107729,Scopus,Q1,1,10.1016/j.bspc.2025.107729,NULL,https://doi.org/10.1016/j.bspc.2025.107729,1746-8094,FALSE,FALSE,4.9
2025JUL101038s41598025047426,"Design of a low-delay 4-bit parallel prefix adder using QCA technology",JUL,2025,JUN,2026,"Tushar Niranjan","Anirban Nayak","Sreehari Veeramachaneni","Syed Ershad Ahmed",Yes,NULL,NULL,article,Journal,"Scientific Reports","Springer Science and Business Media LLC",2025,7,15,NULL,Scopus,Q1,0,10.1038/s41598-025-04742-6,NULL,https://doi.org/10.1038/s41598-025-04742-6,2045-2322,FALSE,FALSE,3.9
2025JUL10108826318695ae000d,"TISEA: a scalable deep learning framework for multi-faceted text analytics with topic modeling, summarization, and emotion classification",JUL,2025,JUN,2026,"Sabireen H","Riddhirup Bera","Abdul Quadir Md","Christy Jackson J, A Shahina",Yes,NULL,NULL,article,Journal,"Engineering Research Express","IOP Publishing",2025,9,7,0352b1,Scopus,Q2,0,10.1088/2631-8695/ae000d,NULL,https://doi.org/10.1088/2631-8695/ae000d,2631-8695,FALSE,FALSE,1.6
